id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Latitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762812351.778887,42630.83542798601,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,2.9636966134934517,0.6574334775803118,0.9837232336068031,4.701007191728602,7.951774269011753,1641.3796477840756,3946.0156523209753,2006.473530385772,362.5130486556188,122034.4267715163,111.01086344283763,-42.499856430017715,3134.0177551467013,239303.0592873887,1.3657112912337803,54.86766727218982,36280864.5067997
6762818976.748946,42713.82529474887,68.28915030854462,20.35460212362721,126.36692006261266,244.2255869354978,2.7344480133406988,0.48080463468031065,2.320536867676985,3.8145760983363375,10.136707457762887,5108.614463882723,231.1389547244688,1990.1210605232736,1777.5441532405941,122031.31020196537,111.01086344283763,-933.5420787288633,4111.1000587616145,55497.40215062035,1.9691798315916982,55.905032548637536,36280864.5067997
6762830693.158982,42655.27827240086,68.28915030854462,0.24247333030729906,100958.83535579397,244.2255869354978,3.239033862317986,0.9962749402249359,3.518155609209548,4.3468773925502715,12.68571445549097,3591.8941490612883,528.2195882706488,1993.3369991100712,1432.857841394499,122019.90858424401,13.91362707305674,-42.499856430017715,3985.3035871795805,176969.02176748228,1.1259350377988142,67.25697680932984,33430.35685139081
6762828509.406099,42571.054829347864,68.28915030854462,20.35460212362721,100958.83535579397,9342061.696729712,3.4965499354041794,0.3794731782857743,0.0018642884153234895,2.7767804964891476,4.779343228686685,9299.289884215868,79.35389627410534,2003.316010893271,45.10329011734758,122058.25935199272,13.91362707305674,-42.499856430017715,3965.2061217500336,456902.7085450754,2.5684035085324863,56.26428261539094,36280864.5067997
6762810924.120056,42534.585266490525,68.28915030854462,0.24247333030729906,100958.83535579397,244.2255869354978,1.9478626572196025,0.8403074761089717,1.6274591413310717,1.7236934219983828,11.511405252074919,4363.319529089997,926.2107567781679,2010.5888046189673,1634.4324457031869,122066.13470187789,111.01086344283763,-42.499856430017715,953.5885154245968,79683.01375500658,2.329723990836298,74.47179637879594,36280864.5067997
6762831302.815633,42705.28131612206,68.28915030854462,20.35460212362721,126.36692006261266,244.2255869354978,2.379907949058177,0.3653219883102645,0.06258264339934216,4.818250054153879,5.197098799444724,8886.920483178947,4023.195430583096,1918.0640545109004,1788.6652378186666,122009.39209964215,13.91362707305674,-42.499856430017715,4870.337748066072,215525.80027288914,1.3723560882408932,59.28794182500195,36280864.5067997
6762812857.316971,42557.01676965723,68.28915030854462,0.24247333030729906,100958.83535579397,244.2255869354978,1.3887434225310704,0.8760298214131713,1.6667721589484747,3.125742155096372,6.577183230944652,7407.367130984696,2493.6461592020496,1940.9517804626669,390.80649087863236,122067.61541476102,111.01086344283763,-42.499856430017715,5552.352897704316,100057.36026834816,2.9631853345966643,78.24542083569652,33430.35685139081
6762822764.808349,42505.1358279,68.28915030854462,20.35460212362721,100958.83535579397,9342061.696729712,1.2431941870725984,0.0718468472620718,1.1827377570036783,1.8490141852728357,12.702263449156286,7346.834963983563,2984.232181264802,1967.3420086868239,316.06706669092705,122052.3053609921,13.91362707305674,-42.499856430017715,5627.666465531724,381049.34395297786,2.88251214412851,69.86161908682824,36280864.5067997
6762830489.633261,42664.034385889405,0.28887083206462516,20.35460212362721,126.36692006261266,244.2255869354978,3.3909493188257662,0.1029395193967052,1.8802035482576809,2.5010000507795924,4.64361974986047,7922.393928775142,1275.7249326692163,1910.5755817982458,1839.3236845564645,122037.65337223803,13.91362707305674,-933.5420787288633,4669.2396452918065,213177.1863198167,2.3624586617953796,61.264457156518624,33430.35685139081
6762821766.380029,42652.74899437365,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,1.5405005944769612,0.08494278074278427,2.1358653704202504,1.7719644166447552,8.124723188807165,8781.561021983684,2525.221219379581,2013.1086599801363,1041.7379688960536,122058.1663407185,111.01086344283763,-42.499856430017715,3799.157005424641,1948.357146033882,1.8991343037077117,77.36311079951102,36280864.5067997
6762830052.286881,42615.82386766572,0.28887083206462516,20.35460212362721,126.36692006261266,9342061.696729712,1.165844983134972,0.9892042182054686,2.513209400236575,3.313168743405382,7.593936968217433,9234.283863712202,1425.4987111999753,1957.5289372727518,544.55173641882,122017.3002929834,111.01086344283763,-42.499856430017715,5190.288539589115,87520.73352942115,2.2737826889957202,65.58551605613829,36280864.5067997
6762814793.618184,42626.19790997777,0.28887083206462516,0.24247333030729906,100958.83535579397,9342061.696729712,2.662049247731896,0.9926529648413795,1.6792044125422518,2.3458802412767312,12.580315759188544,1608.6174018467295,1486.5858287820683,1978.23931344725,2007.4339472417607,122063.91739738185,13.91362707305674,-933.5420787288633,4828.133275829158,124733.70865624525,1.7596991523839394,63.91938592514898,36280864.5067997
6762827071.481271,42722.48068050369,68.28915030854462,20.35460212362721,100958.83535579397,9342061.696729712,1.0716562030020693,0.05848145020521622,3.744456918693513,4.055485304603676,10.467262418056094,8726.632053876236,2718.4814945781272,1948.465199783372,910.9276439260616,122050.4918455852,111.01086344283763,-933.5420787288633,1187.827054178611,275482.1679477785,1.4744065035651202,63.71418499521698,36280864.5067997
6762816020.962639,42622.54238396953,68.28915030854462,0.24247333030729906,126.36692006261266,9342061.696729712,2.305916767807929,0.4814437383765132,0.6928072771291083,2.649712881106595,9.260279911118513,3045.634851314608,2455.278652067177,1904.5136208983522,1229.8827295357953,122071.48275014597,13.91362707305674,-933.5420787288633,3870.889921342428,477096.2325654967,1.4059945110145047,79.05206919071401,36280864.5067997
6762816736.0239725,42646.42218195318,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,2.4968937289459228,0.22862309761710442,1.9391364374119724,4.188109593024052,6.640704090230264,6277.904636217958,3016.3335372730044,1977.731650136108,940.8101768699725,122022.37601126873,111.01086344283763,-933.5420787288633,4586.551015112359,161018.36128828843,2.18497345525103,61.19945277967116,33430.35685139081
6762815709.583044,42523.939605964595,68.28915030854462,0.24247333030729906,126.36692006261266,9342061.696729712,1.3501679082159215,0.3909910943835999,1.3433484966074443,4.219805458686894,6.186972312674127,6492.63815676279,4478.604569654034,1922.1189535527953,288.5405764694379,122069.16470509268,111.01086344283763,-42.499856430017715,4479.718935853622,388202.6156120608,2.12759967628343,56.67983957573613,33430.35685139081
6762827581.807075,42588.02740401506,0.28887083206462516,0.24247333030729906,126.36692006261266,9342061.696729712,2.718391042044617,0.8235559128140509,0.021648046867661197,2.414383835469886,9.023991243243415,7397.323929740121,2735.9361616641627,1965.6214353011255,562.1701341353365,122053.08889768466,13.91362707305674,-933.5420787288633,1493.756342065281,174865.5747912406,1.0322466016112395,61.77284841521221,36280864.5067997
6762811011.744606,42696.563402872074,0.28887083206462516,20.35460212362721,100958.83535579397,244.2255869354978,3.297544571544923,0.6821337622997692,3.145997614089188,1.3763376815994826,9.783871555832095,3359.4986195105903,3132.214866182011,1986.0656320540188,487.53477300664446,122055.32378261305,111.01086344283763,-42.499856430017715,5045.084290745321,176360.1337625592,2.7191569619994156,68.84807166767855,33430.35685139081
6762829197.600162,42721.274464395865,68.28915030854462,0.24247333030729906,126.36692006261266,244.2255869354978,1.2211308111549795,0.3552544227629695,2.6578852507530346,4.0329631343368515,10.55550021803079,8536.499366539101,1716.2049338783354,1930.2581207380822,516.3188320992008,122005.9843918026,13.91362707305674,-42.499856430017715,5954.538760832839,59668.65453026689,1.711399532322935,67.8922593682134,33430.35685139081
6762814438.666544,42582.93676289291,0.28887083206462516,20.35460212362721,126.36692006261266,9342061.696729712,1.5635965363783941,0.07494605917150643,2.9569887344637813,3.1322997602182325,5.093890952472815,6977.315342094891,2468.7114094202107,2000.5180801470547,116.56226236567109,122007.7542345452,111.01086344283763,-933.5420787288633,3725.8746699097924,217325.58619873816,2.608985921454349,62.83162292617148,36280864.5067997
6762822202.458315,42650.10291041697,68.28915030854462,0.24247333030729906,126.36692006261266,9342061.696729712,1.3048988331666138,0.5615039222512572,3.2042939164767867,2.4343325174589827,7.888426241684785,7124.050297976034,2487.294083264261,1926.825205186954,714.1291829144908,122038.09420142829,13.91362707305674,-42.499856430017715,5248.276744154839,116800.14865140135,2.3735062078972535,57.15345900828101,36280864.5067997
6762814473.588959,42515.50154403627,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,2.028291603537057,0.7694799370632428,0.8537724318252842,3.6216919742117195,6.083702232444734,3348.541415543708,4175.969326689878,1903.3336871215815,1006.8557847814558,122052.59451640797,111.01086344283763,-42.499856430017715,5526.878203771451,61559.462398855656,2.237794179367352,68.05864651296459,36280864.5067997
6762810478.482862,42674.45215594368,0.28887083206462516,0.24247333030729906,126.36692006261266,9342061.696729712,2.0950462388201765,0.7864003836413077,3.2244832054123935,3.5378001940837702,7.319474426098148,6109.921832695965,3611.6116596563215,2005.0551360982029,1102.297683062358,122045.1577874871,13.91362707305674,-42.499856430017715,2233.120871312325,117406.32545354661,2.4988787807072326,71.81705436761023,36280864.5067997
6762827286.398743,42591.81517340426,68.28915030854462,20.35460212362721,100958.83535579397,9342061.696729712,2.3496349517353465,0.43633813136609356,1.7366343010540333,1.526236959984903,6.755036897672175,4585.2800638153685,4199.103162141549,1920.0424213903498,1737.8382715533457,122054.9537267081,111.01086344283763,-933.5420787288633,1496.021388448948,115036.23635073821,1.2953578152035148,54.96385539362505,36280864.5067997
6762830724.496327,42547.3805752817,0.28887083206462516,0.24247333030729906,100958.83535579397,9342061.696729712,1.2360920381070755,0.9636505913561537,1.5787017028595254,3.473022578555992,4.998769341599316,705.6785153309365,926.571087733132,1972.5675580484844,959.7374416964476,122007.02937501314,13.91362707305674,-933.5420787288633,2471.4463651890933,116440.57256974983,1.6111152052649373,73.96329382021077,33430.35685139081
6762819525.673606,42674.929309821695,0.28887083206462516,0.24247333030729906,126.36692006261266,9342061.696729712,1.8353672526958114,0.7462996534959943,3.9775911438867806,1.1748085683498477,6.196431118028628,4035.9792610413847,4240.566186650893,1951.1987097024644,762.2030008271867,122066.95003074886,13.91362707305674,-933.5420787288633,5638.193931870011,491718.4290309269,1.6841403938385444,67.11996075934576,36280864.5067997
6762813865.028474,42576.86363496265,68.28915030854462,0.24247333030729906,126.36692006261266,9342061.696729712,2.0727216849555963,0.07754334714328881,0.5801707113466774,1.7667815762365988,9.031001357689107,7504.274775186988,4786.980776113419,1950.535248139892,1951.5990766245006,122058.02568086213,13.91362707305674,-933.5420787288633,2893.0389549244574,58143.14396096444,2.8458694141012972,76.34080217211722,36280864.5067997
6762823050.02717,42719.97777648223,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,3.4470181707664467,0.628526554997076,2.0629657101677648,4.554960963350011,10.307405725451083,8832.464120552298,3215.079757467284,1975.176139353217,1746.9981092226103,122011.40730844802,111.01086344283763,-42.499856430017715,1351.1305159349804,542188.0660080517,2.608758233652473,63.13027403627935,36280864.5067997
6762813852.635793,42496.8208717017,68.28915030854462,0.24247333030729906,100958.83535579397,9342061.696729712,1.6797219166247133,0.966923223529522,3.40242800773939,2.9121832379508783,11.451684820308255,5661.849020047768,482.800151416935,1928.3891627164728,405.40723547443656,122005.37885381808,111.01086344283763,-933.5420787288633,1834.308698175156,197699.75471790708,1.1280989217550244,60.05537205231529,33430.35685139081
6762820591.480227,42644.08119324639,68.28915030854462,20.35460212362721,126.36692006261266,9342061.696729712,1.011298375104005,0.45017252293481613,3.915413622577558,3.0381749824399855,7.141201772851806,5433.557664197668,2363.7617217989223,1986.6055397841594,222.44791657634016,122009.3725404083,13.91362707305674,-42.499856430017715,5278.194342668296,215734.6522048426,2.314203483494273,64.3290313056738,33430.35685139081
6762817792.824579,42649.02600970845,0.28887083206462516,20.35460212362721,100958.83535579397,244.2255869354978,1.5480015280118977,0.23396742076270927,0.08125690039097577,1.8732095495232048,6.730252678431223,2149.6905060182066,3622.926092311564,1940.8458057061955,1258.787737516105,122044.43644624305,13.91362707305674,-42.499856430017715,2376.3867638791357,378039.7858652895,1.8238236462635786,69.69226364591357,36280864.5067997
6762813544.370709,42703.96764432487,68.28915030854462,0.24247333030729906,100958.83535579397,244.2255869354978,1.4466211214747784,0.3663432113223565,0.06066685460646237,4.828981293681421,5.951959370569508,9138.668829408038,2975.6810537191313,1916.5154322341127,284.59379377630046,122018.10149788811,13.91362707305674,-933.5420787288633,2999.818605898167,189978.46102275077,1.7718944538665675,54.25280165969893,33430.35685139081
6762813727.713858,42615.50700858618,0.28887083206462516,20.35460212362721,100958.83535579397,9342061.696729712,1.7694632079546706,0.550026030506119,1.0738835974278538,2.3344710518639893,8.082103558119346,5323.065388776984,3555.4841172667184,1934.1281637479183,1745.5038015070484,122047.57074898807,111.01086344283763,-42.499856430017715,3578.708770374185,349432.4278176985,1.651864307902282,78.35983136241131,36280864.5067997
6762821433.888786,42655.18748306508,68.28915030854462,20.35460212362721,126.36692006261266,244.2255869354978,2.503437040219794,0.4218838317159902,1.4584149267471607,2.113499468519395,5.865636564811792,2335.1960132553045,2708.7499168128825,1952.2710007546166,1279.065355827686,122025.0420095275,13.91362707305674,-42.499856430017715,2327.024405240816,50458.13939323456,2.3072086183140055,66.4378808619608,36280864.5067997
6762827166.721145,42522.31447339989,0.28887083206462516,20.35460212362721,126.36692006261266,9342061.696729712,3.1884994768907786,0.7274514495215633,2.2383092342258095,3.0346677514177465,10.364359698081582,1442.0542477134109,4712.120526923345,1998.007916575067,1992.6024712587482,122034.29704089098,111.01086344283763,-933.5420787288633,3078.44422788614,451499.1786624627,2.6436059417687314,61.63839312642702,36280864.5067997
6762826804.6602545,42718.9105047783,0.28887083206462516,20.35460212362721,100958.83535579397,9342061.696729712,2.1962856311769343,0.3123359124829823,3.7392027663701546,1.3269859761539835,4.804204157351501,2758.9296791751735,3847.65478699322,1989.311388958208,1312.4410392728705,122056.14068996451,111.01086344283763,-42.499856430017715,3428.1103916113584,513511.5852164222,1.7266725845802633,63.403390232726835,36280864.5067997
6762830326.179812,42621.61072890341,0.28887083206462516,20.35460212362721,126.36692006261266,9342061.696729712,3.2618001168011896,0.9837407812719968,3.538634104598948,4.713976860752462,12.308916567127435,8314.144172940498,4104.360441830803,1918.3550925335965,1201.3759192721975,122041.86410355945,13.91362707305674,-933.5420787288633,5125.518217998204,225031.37842534942,1.9989475882679661,76.34466521717243,36280864.5067997
6762812892.681566,42561.18375100018,0.28887083206462516,20.35460212362721,100958.83535579397,9342061.696729712,2.747385083608855,0.3372082385465279,1.9800814900121928,4.6352664436429345,4.907458411916086,6522.082107882476,2144.182267573528,1994.7200361652021,339.3848705366811,122049.83644669727,13.91362707305674,-42.499856430017715,3879.292871428518,272122.2572280567,2.896017408331776,72.54954128915475,33430.35685139081
6762828439.746978,42503.32943406632,68.28915030854462,0.24247333030729906,100958.83535579397,9342061.696729712,1.4298778570334247,0.3175854052384316,1.4970985929907132,3.6685400749331727,12.668311960790701,4876.590137339149,4056.827522237347,1917.2842414391255,1556.9922611855388,122046.88086716952,13.91362707305674,-933.5420787288633,2829.201421905902,510478.19537202985,1.9702824754537234,52.03164834269464,36280864.5067997
6762821941.144223,42626.25625446866,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,2.864051978109459,0.5099188127525432,0.6796656990281438,2.7483690775847784,11.490582421887845,5249.11451952943,1124.8531513640582,2005.510153300688,946.3886497872222,122029.98561786495,111.01086344283763,-933.5420787288633,3693.4670124599184,382238.66023442376,2.3950108929582394,78.23285773068216,36280864.5067997
6762820832.279874,42577.6597915726,0.28887083206462516,0.24247333030729906,100958.83535579397,244.2255869354978,3.2482038403220117,0.7808745772503976,1.6964614023844526,3.0144158890776294,12.56344272772177,7183.901594185119,3582.877524641869,1911.5294330189963,588.013347809373,122003.59360230464,111.01086344283763,-933.5420787288633,4210.427874503241,357366.5849230414,1.3600693398912245,76.37078345567056,36280864.5067997
6762814457.545939,42692.72338403674,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,2.790548015229537,0.421772455077257,3.625543712186141,4.988141012501998,4.599394545002211,7811.123914317318,4705.437746477093,2005.776164868859,1637.1946163637751,122056.91672264207,111.01086344283763,-42.499856430017715,5816.176332326797,305590.48775103444,1.1904674300056635,79.25834444723006,36280864.5067997
6762812830.830823,42608.46238155593,0.28887083206462516,20.35460212362721,100958.83535579397,244.2255869354978,2.8847176975689863,0.8400213078798396,0.9656762087946094,1.6080741082033314,6.813747081850363,9313.44053937542,32.3519437358244,1996.697369592379,166.35159671663342,122061.65640636983,13.91362707305674,-933.5420787288633,4453.60784103432,217014.15133856444,1.064321811624676,61.88659520387571,33430.35685139081
6762825765.7388735,42701.13292737414,0.28887083206462516,0.24247333030729906,100958.83535579397,9342061.696729712,1.0161145100256306,0.31350958460310707,2.99188603259512,4.647160056066072,7.95983287853165,4092.7686179527614,3968.3057662047254,1912.774099021329,972.6301557417502,122053.43100336555,111.01086344283763,-42.499856430017715,517.6580514800094,213008.82347213672,2.413565597149596,71.40132449761576,33430.35685139081
6762822654.193252,42638.65194858249,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,1.4553589422780897,0.9111214857359626,1.6480092758665918,2.177853432687969,8.424724403149547,5472.414140421369,2304.047248873255,1981.9125346590947,41.60355006533491,122018.0066411141,111.01086344283763,-933.5420787288633,5728.029835484868,231920.8731425668,2.0232691699018295,75.17716565938738,36280864.5067997
6762826472.331927,42644.281274573026,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,1.7141532681605247,0.4745502799692747,1.7723911670903467,3.96229540962564,5.117805799063433,4631.462113893181,4758.616579174198,2005.3933043272402,1320.2385689253983,122071.728193139,13.91362707305674,-42.499856430017715,4651.956302576817,89447.84962915532,2.9515270200431027,70.94687990558563,36280864.5067997
6762815909.227914,42630.471296774784,68.28915030854462,0.24247333030729906,100958.83535579397,9342061.696729712,2.041784444478178,0.9396987734330986,1.3418993191542454,1.1685498158994632,11.839946741905198,867.3425376262185,2254.561689483147,1925.0012224056911,1596.8703781588963,122031.04996169852,111.01086344283763,-933.5420787288633,1131.3123273710307,314094.4019888345,1.5835562829220575,60.02535517093746,33430.35685139081
6762814398.433479,42542.791091079416,68.28915030854462,0.24247333030729906,126.36692006261266,244.2255869354978,3.108697047863837,0.24905817259266472,1.925016751801528,1.2444820336160523,4.165455403625322,931.9242990168997,2511.201350020404,1949.0411468318337,1782.4204981154605,122021.9237756717,13.91362707305674,-42.499856430017715,1528.3386266413443,474619.91171137977,2.2776499311081686,78.29501083610027,33430.35685139081
6762814304.703898,42690.94721801141,0.28887083206462516,20.35460212362721,126.36692006261266,9342061.696729712,3.1490845643029566,0.4424409103289966,3.661570869953615,1.957181493576999,12.611627473035814,467.76996096297466,3148.652339693736,1959.565577039506,101.88091130899423,122047.91519750531,111.01086344283763,-42.499856430017715,5699.815318885389,307954.59367713454,2.0869629722113725,65.11003056475946,36280864.5067997
6762813432.918104,42709.68410142424,68.28915030854462,20.35460212362721,126.36692006261266,9342061.696729712,2.358879077865009,0.8065320080132757,2.532234902181526,4.127628759776299,7.6680542695073335,573.3025599470257,937.8749803005921,2010.0021899611424,946.2765519480403,122048.51751354299,111.01086344283763,-933.5420787288633,5229.999357967518,499870.4969635862,2.896138961718081,70.70973432254233,33430.35685139081
6762827795.25028,42663.22042656868,68.28915030854462,0.24247333030729906,100958.83535579397,9342061.696729712,2.5798692418594276,0.3805507038284164,2.329393704484049,1.2898094891531229,12.427381019398734,4074.8789523516693,2608.706806717841,1915.2557308653086,488.9831553768598,122018.3936975386,13.91362707305674,-42.499856430017715,4229.261453003965,250869.6960068744,2.85682953761172,78.04944131762385,33430.35685139081
6762824086.720838,42677.23983433538,0.28887083206462516,20.35460212362721,126.36692006261266,244.2255869354978,2.375194416701312,0.8469466011173916,2.8860361052744787,2.900947921846617,12.014150813367642,539.9494067884519,970.270153909708,1928.6162956556263,905.1780806314258,122025.22065016598,111.01086344283763,-42.499856430017715,4499.019414106433,21869.777425281005,2.055508253206521,50.5808120240742,36280864.5067997
6762820270.857177,42731.28161352559,0.28887083206462516,20.35460212362721,100958.83535579397,244.2255869354978,1.9653512148992411,0.20321994803421795,0.9216628502156974,1.5244686830363703,9.486760009042932,5454.2112455990155,1057.486807276366,1926.1231515375673,204.84600302677754,122049.80257029022,111.01086344283763,-42.499856430017715,3806.465318325552,313897.00918013346,2.9095507661470985,55.27597706375773,33430.35685139081
6762819771.026435,42639.71923103641,0.28887083206462516,0.24247333030729906,100958.83535579397,244.2255869354978,1.873009207408288,0.19128658171321478,3.67155601934047,1.2216020604781015,8.645037827521074,9364.629070844756,3806.2530694780457,1933.2724927400955,1065.3994032039154,122004.8142259999,111.01086344283763,-42.499856430017715,485.4528980520108,415895.5117818855,2.5783916388991495,59.92998172880825,33430.35685139081
6762821154.972431,42662.55279860732,68.28915030854462,0.24247333030729906,126.36692006261266,244.2255869354978,1.8508292329976102,0.6765442332198343,0.29862891021552596,2.840662632828173,10.132453069095188,8408.70325660755,1047.2711767836843,1933.7136368961799,1823.6023952535886,122046.45403184315,111.01086344283763,-42.499856430017715,3651.9221329167476,390104.64581136656,1.6322974514052293,56.03964381905952,33430.35685139081
6762820690.23496,42545.217141528774,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,1.6879605037699896,0.5334196088009068,0.5250721684570405,1.381424286204442,5.640479773366112,966.3008767512936,2919.2023293345264,1996.7306503240616,536.0367231532903,122013.3795935166,111.01086344283763,-933.5420787288633,1847.0869409140319,535848.0878463391,1.1913897858605536,52.33357706406708,33430.35685139081
6762813736.701586,42506.9458996158,0.28887083206462516,0.24247333030729906,100958.83535579397,244.2255869354978,3.2070457066650597,0.42941582191755034,1.4791441514731662,3.738928749898451,9.063660933851569,1983.9261144644809,3264.6641984922367,2010.0580311191957,204.91197948779714,122041.72424217424,111.01086344283763,-933.5420787288633,4983.452023500893,72848.24603012644,2.492118817635996,53.964475648499125,33430.35685139081
6762827712.21192,42541.76026327981,0.28887083206462516,20.35460212362721,126.36692006261266,244.2255869354978,1.2313772402511483,0.23054740886227465,2.9165109068585093,4.209650791284895,12.387171770716188,6915.073197285062,1692.7000145071331,1909.2879916083598,1361.079730197951,122013.44607636146,13.91362707305674,-933.5420787288633,1197.688025363755,260881.05461869063,2.3136375288429902,58.045437128064144,33430.35685139081
6762813626.988408,42675.75417952488,0.28887083206462516,0.24247333030729906,100958.83535579397,9342061.696729712,1.39839008721006,0.7702544445341578,0.4811352636824502,3.083125360239257,8.317018806664116,5347.796611271435,3267.1215673081824,1947.888132789923,1943.2470754939561,122060.28225668732,111.01086344283763,-42.499856430017715,3980.2929431688663,45741.89352432084,1.3084093844119242,51.3531259773257,36280864.5067997
6762826231.748724,42588.10518458637,0.28887083206462516,20.35460212362721,100958.83535579397,9342061.696729712,2.810216973820297,0.9878958399009045,1.7591165833466844,1.5806394773467032,8.075751806237863,5522.9867285077,4219.198214851735,1987.927475405646,169.96575264141427,122039.04460044487,13.91362707305674,-42.499856430017715,2441.1807439510667,30418.69135305867,2.095634670392031,74.24992212373495,36280864.5067997
6762831422.20094,42578.99139622228,0.28887083206462516,20.35460212362721,126.36692006261266,244.2255869354978,3.0873147944263146,0.8526742289947257,1.6595860277711152,3.5278294947601694,4.8468579994024985,2675.027313370053,289.791362984879,2006.9704477742005,894.5795996899157,122070.57905810131,111.01086344283763,-933.5420787288633,2291.858874707649,321964.1852545307,2.4879671140776924,77.74770535964075,33430.35685139081
6762817248.160572,42550.96235221184,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,1.2359436819948275,0.6065566239015173,3.475005566840811,1.2764955023276823,10.686605454332014,2810.0485409723274,1553.707251496687,1928.8817006733248,1535.916969232294,122049.70410115412,13.91362707305674,-933.5420787288633,5005.676245052255,5890.595417901484,1.1612880586834489,52.447714864221744,36280864.5067997
6762817959.634192,42583.27851295269,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,2.991715020687354,0.4900667173138681,1.1838536991048239,2.6428819890739312,7.878511160977171,2693.3827769596637,4711.833480228454,2008.265169722982,1909.215567530269,122037.52645845612,111.01086344283763,-42.499856430017715,4528.611220344965,201752.35809289495,2.1896463846874914,72.97301950546992,33430.35685139081
6762830877.608448,42516.56006750361,0.28887083206462516,20.35460212362721,126.36692006261266,244.2255869354978,2.0842602053372348,0.9727276391014652,3.8507980486959505,3.664947198648167,11.040672083682868,4266.354638564944,1226.0570087309075,1982.448115986968,1173.4681900643689,122069.69789213683,13.91362707305674,-933.5420787288633,489.3306117023815,72491.02815999059,2.594806050145581,60.472521594475026,36280864.5067997
6762821171.859844,42725.57898965764,68.28915030854462,20.35460212362721,100958.83535579397,244.2255869354978,1.1411991123795642,0.11121937824581951,1.553280524124331,2.2934673185642778,4.708937484035075,2650.1239934146724,3080.6469120699785,1912.8923132276464,265.9923133755729,122042.6077561036,13.91362707305674,-42.499856430017715,558.7629952944119,503073.81055994926,2.322627589965209,57.98372726361529,33430.35685139081
6762830412.098628,42698.95189618324,68.28915030854462,0.24247333030729906,126.36692006261266,9342061.696729712,2.8824092477407657,0.4569196776638855,1.7396441115562404,3.5380780536050396,11.373304214000884,1612.1593563448,3815.729718476461,1922.5452262291758,1439.3404174731245,122025.56061829592,13.91362707305674,-42.499856430017715,2529.8742249221336,423038.71499783173,1.928466878635946,52.69330193350821,36280864.5067997
6762826251.187427,42611.60138975318,0.28887083206462516,20.35460212362721,100958.83535579397,9342061.696729712,2.5136065607729554,0.39482303545955744,1.0592347554791854,2.8710044326113384,10.464754643358555,5597.558261890973,569.7351978625388,1987.9306602501056,1679.2718663948392,122005.66570468807,13.91362707305674,-933.5420787288633,4822.046932607238,428449.7738253018,1.4598845365095046,64.05653470666381,36280864.5067997
6762824022.690237,42601.33457854173,68.28915030854462,20.35460212362721,100958.83535579397,9342061.696729712,3.036698243474313,0.3349412943581801,1.296532373320343,3.5920419203101934,8.043385481641229,5792.121743012708,1892.3052575521708,1988.6628240043556,623.6974097020855,122046.74615134162,111.01086344283763,-933.5420787288633,3451.9799525797343,259138.9424300486,1.8838797693718414,70.93165411918716,33430.35685139081
6762811144.441595,42540.04698674274,68.28915030854462,20.35460212362721,126.36692006261266,244.2255869354978,1.271004371809325,0.3029318389310043,0.7698688038516663,1.0810693112666518,5.22036400052259,4088.1238793743914,11.024902835873691,1933.670603848796,1473.1106576476852,122041.9169568697,13.91362707305674,-42.499856430017715,4715.0215394793595,52447.225064908496,1.1303370535638986,78.65759149238593,33430.35685139081
6762827697.778177,42637.49733163616,68.28915030854462,0.24247333030729906,100958.83535579397,9342061.696729712,1.9722604520316869,0.8162699640677229,0.20476174862077468,3.23310531304561,4.4277697751309155,3785.3988689214707,3157.177720684772,1936.6617719389317,465.8263562933797,122013.5878485565,111.01086344283763,-42.499856430017715,1595.8850525810938,482685.13458945433,2.853416021421773,60.20222010644028,33430.35685139081
6762812642.139715,42708.070596216516,0.28887083206462516,0.24247333030729906,126.36692006261266,9342061.696729712,3.3587205602150814,0.43761002325227005,0.3172346690879668,3.742516716665654,8.382108858925115,3164.536901599622,4547.937236540546,1908.9037962016932,1391.2344467974815,122021.0959334731,13.91362707305674,-42.499856430017715,2579.966442823555,434955.21161999676,1.7066040729254337,65.28371155379483,33430.35685139081
6762811286.858544,42631.8018257437,0.28887083206462516,0.24247333030729906,126.36692006261266,244.2255869354978,1.1487068243251979,0.4292068753119114,1.5905457684495694,3.670370240927221,8.910899094991976,1768.4467251983037,3319.111834313078,1916.5879980824532,95.12250937643111,122015.09033541242,13.91362707305674,-42.499856430017715,5303.704980589004,183394.9792328917,2.745421417212497,70.36966437100668,36280864.5067997
